date,product_id,product_name,qty_sold,is_weekend,is_holiday,holiday_window,rainfall_mm
2023-10-02,P001,Selai Stroberi (250g),35,0,0,---,1.0
2023-10-02,P002,Strawberry Cake (loyang),12,0,0,---,1.0
2023-10-02,P003,Jus Stroberi Segar (cup),65,0,0,---,1.0
2023-10-03,P001,Selai Stroberi (250g),40,0,0,---,0.4
2023-10-03,P002,Strawberry Cake (loyang),15,0,0,---,0.4
2023-10-03,P003,Jus Stroberi Segar (cup),79,0,0,---,0.4
2023-10-04,P001,Selai Stroberi (250g),45,0,0,---,0.4
2023-10-04,P002,Strawberry Cake (loyang),11,0,0,---,0.4
2023-10-04,P003,Jus Stroberi Segar (cup),83,0,0,---,0.4
2023-10-05,P001,Selai Stroberi (250g),46,0,0,---,5.1
2023-10-05,P002,Strawberry Cake (loyang),13,0,0,---,5.1
2023-10-05,P003,Jus Stroberi Segar (cup),77,0,0,---,5.1
2023-10-06,P001,Selai Stroberi (250g),41,0,0,---,4.5
2023-10-06,P002,Strawberry Cake (loyang),15,0,0,---,4.5
2023-10-06,P003,Jus Stroberi Segar (cup),85,0,0,---,4.5
2023-10-07,P001,Selai Stroberi (250g),78,1,0,---,0.0
2023-10-07,P002,Strawberry Cake (loyang),30,1,0,---,0.0
2023-10-07,P003,Jus Stroberi Segar (cup),141,1,0,---,0.0
2023-10-08,P001,Selai Stroberi (250g),68,1,0,---,5.5
2023-10-08,P002,Strawberry Cake (loyang),23,1,0,---,5.5
2023-10-08,P003,Jus Stroberi Segar (cup),134,1,0,---,5.5
2023-10-09,P001,Selai Stroberi (250g),40,0,0,---,4.8
2023-10-09,P002,Strawberry Cake (loyang),15,0,0,---,4.8
2023-10-09,P003,Jus Stroberi Segar (cup),83,0,0,---,4.8
2023-10-10,P001,Selai Stroberi (250g),53,0,0,---,6.5
2023-10-10,P002,Strawberry Cake (loyang),16,0,0,---,6.5
2023-10-10,P003,Jus Stroberi Segar (cup),74,0,0,---,6.5
2023-10-11,P001,Selai Stroberi (250g),44,0,0,---,0.0
2023-10-11,P002,Strawberry Cake (loyang),14,0,0,---,0.0
2023-10-11,P003,Jus Stroberi Segar (cup),76,0,0,---,0.0
2023-10-12,P001,Selai Stroberi (250g),44,0,0,---,0.1
2023-10-12,P002,Strawberry Cake (loyang),15,0,0,---,0.1
2023-10-12,P003,Jus Stroberi Segar (cup),82,0,0,---,0.1
2023-10-13,P001,Selai Stroberi (250g),44,0,0,---,0.3
2023-10-13,P002,Strawberry Cake (loyang),17,0,0,---,0.3
2023-10-13,P003,Jus Stroberi Segar (cup),91,0,0,---,0.3
2023-10-14,P001,Selai Stroberi (250g),64,1,0,---,1.2
2023-10-14,P002,Strawberry Cake (loyang),28,1,0,---,1.2
2023-10-14,P003,Jus Stroberi Segar (cup),136,1,0,---,1.2
2023-10-15,P001,Selai Stroberi (250g),54,1,0,---,3.0
2023-10-15,P002,Strawberry Cake (loyang),22,1,0,---,3.0
2023-10-15,P003,Jus Stroberi Segar (cup),121,1,0,---,3.0
2023-10-16,P001,Selai Stroberi (250g),37,0,0,---,7.0
2023-10-16,P002,Strawberry Cake (loyang),16,0,0,---,7.0
2023-10-16,P003,Jus Stroberi Segar (cup),69,0,0,---,7.0
2023-10-17,P001,Selai Stroberi (250g),38,0,0,---,2.8
2023-10-17,P002,Strawberry Cake (loyang),14,0,0,---,2.8
2023-10-17,P003,Jus Stroberi Segar (cup),80,0,0,---,2.8
2023-10-18,P001,Selai Stroberi (250g),41,0,0,---,1.0
2023-10-18,P002,Strawberry Cake (loyang),13,0,0,---,1.0
2023-10-18,P003,Jus Stroberi Segar (cup),86,0,0,---,1.0
2023-10-19,P001,Selai Stroberi (250g),40,0,0,---,0.0
2023-10-19,P002,Strawberry Cake (loyang),12,0,0,---,0.0
2023-10-19,P003,Jus Stroberi Segar (cup),64,0,0,---,0.0
2023-10-20,P001,Selai Stroberi (250g),44,0,0,---,5.3
2023-10-20,P002,Strawberry Cake (loyang),16,0,0,---,5.3
2023-10-20,P003,Jus Stroberi Segar (cup),87,0,0,---,5.3
2023-10-21,P001,Selai Stroberi (250g),72,1,0,---,0.8
2023-10-21,P002,Strawberry Cake (loyang),27,1,0,---,0.8
2023-10-21,P003,Jus Stroberi Segar (cup),152,1,0,---,0.8
2023-10-22,P001,Selai Stroberi (250g),56,1,0,---,1.6
2023-10-22,P002,Strawberry Cake (loyang),21,1,0,---,1.6
2023-10-22,P003,Jus Stroberi Segar (cup),111,1,0,---,1.6
2023-10-23,P001,Selai Stroberi (250g),41,0,0,---,1.8
2023-10-23,P002,Strawberry Cake (loyang),17,0,0,---,1.8
2023-10-23,P003,Jus Stroberi Segar (cup),77,0,0,---,1.8
2023-10-24,P001,Selai Stroberi (250g),30,0,0,---,2.3
2023-10-24,P002,Strawberry Cake (loyang),12,0,0,---,2.3
2023-10-24,P003,Jus Stroberi Segar (cup),73,0,0,---,2.3
2023-10-25,P001,Selai Stroberi (250g),38,0,0,---,2.9
2023-10-25,P002,Strawberry Cake (loyang),14,0,0,---,2.9
2023-10-25,P003,Jus Stroberi Segar (cup),80,0,0,---,2.9
2023-10-26,P001,Selai Stroberi (250g),39,0,0,---,3.0
2023-10-26,P002,Strawberry Cake (loyang),17,0,0,---,3.0
2023-10-26,P003,Jus Stroberi Segar (cup),75,0,0,---,3.0
2023-10-27,P001,Selai Stroberi (250g),41,0,0,---,0.0
2023-10-27,P002,Strawberry Cake (loyang),17,0,0,---,0.0
2023-10-27,P003,Jus Stroberi Segar (cup),76,0,0,---,0.0
2023-10-28,P001,Selai Stroberi (250g),74,1,0,---,0.0
2023-10-28,P002,Strawberry Cake (loyang),27,1,0,---,0.0
2023-10-28,P003,Jus Stroberi Segar (cup),143,1,0,---,0.0
2023-10-29,P001,Selai Stroberi (250g),66,1,0,---,0.0
2023-10-29,P002,Strawberry Cake (loyang),22,1,0,---,0.0
2023-10-29,P003,Jus Stroberi Segar (cup),136,1,0,---,0.0
2023-10-30,P001,Selai Stroberi (250g),39,0,0,---,0.1
2023-10-30,P002,Strawberry Cake (loyang),13,0,0,---,0.1
2023-10-30,P003,Jus Stroberi Segar (cup),81,0,0,---,0.1
2023-10-31,P001,Selai Stroberi (250g),36,0,0,---,2.7
2023-10-31,P002,Strawberry Cake (loyang),14,0,0,---,2.7
2023-10-31,P003,Jus Stroberi Segar (cup),83,0,0,---,2.7
2023-11-01,P001,Selai Stroberi (250g),42,0,0,---,3.8
2023-11-01,P002,Strawberry Cake (loyang),14,0,0,---,3.8
2023-11-01,P003,Jus Stroberi Segar (cup),88,0,0,---,3.8
2023-11-02,P001,Selai Stroberi (250g),45,0,0,---,5.6
2023-11-02,P002,Strawberry Cake (loyang),17,0,0,---,5.6
2023-11-02,P003,Jus Stroberi Segar (cup),84,0,0,---,5.6
2023-11-03,P001,Selai Stroberi (250g),49,0,0,---,3.8
2023-11-03,P002,Strawberry Cake (loyang),14,0,0,---,3.8
2023-11-03,P003,Jus Stroberi Segar (cup),85,0,0,---,3.8
2023-11-04,P001,Selai Stroberi (250g),69,1,0,---,8.6
2023-11-04,P002,Strawberry Cake (loyang),27,1,0,---,8.6
2023-11-04,P003,Jus Stroberi Segar (cup),139,1,0,---,8.6
2023-11-05,P001,Selai Stroberi (250g),59,1,0,---,4.9
2023-11-05,P002,Strawberry Cake (loyang),25,1,0,---,4.9
2023-11-05,P003,Jus Stroberi Segar (cup),119,1,0,---,4.9
2023-11-06,P001,Selai Stroberi (250g),42,0,0,---,2.9
2023-11-06,P002,Strawberry Cake (loyang),15,0,0,---,2.9
2023-11-06,P003,Jus Stroberi Segar (cup),81,0,0,---,2.9
2023-11-07,P001,Selai Stroberi (250g),40,0,0,---,0.5
2023-11-07,P002,Strawberry Cake (loyang),16,0,0,---,0.5
2023-11-07,P003,Jus Stroberi Segar (cup),89,0,0,---,0.5
2023-11-08,P001,Selai Stroberi (250g),47,0,0,---,2.5
2023-11-08,P002,Strawberry Cake (loyang),15,0,0,---,2.5
2023-11-08,P003,Jus Stroberi Segar (cup),85,0,0,---,2.5
2023-11-09,P001,Selai Stroberi (250g),35,0,0,---,4.3
2023-11-09,P002,Strawberry Cake (loyang),15,0,0,---,4.3
2023-11-09,P003,Jus Stroberi Segar (cup),88,0,0,---,4.3
2023-11-10,P001,Selai Stroberi (250g),47,0,0,---,1.4
2023-11-10,P002,Strawberry Cake (loyang),17,0,0,---,1.4
2023-11-10,P003,Jus Stroberi Segar (cup),95,0,0,---,1.4
2023-11-11,P001,Selai Stroberi (250g),74,1,0,---,2.6
2023-11-11,P002,Strawberry Cake (loyang),29,1,0,---,2.6
2023-11-11,P003,Jus Stroberi Segar (cup),146,1,0,---,2.6
2023-11-12,P001,Selai Stroberi (250g),53,1,0,---,12.7
2023-11-12,P002,Strawberry Cake (loyang),21,1,0,---,12.7
2023-11-12,P003,Jus Stroberi Segar (cup),85,1,0,---,12.7
2023-11-13,P001,Selai Stroberi (250g),42,0,0,---,1.0
2023-11-13,P002,Strawberry Cake (loyang),10,0,0,---,1.0
2023-11-13,P003,Jus Stroberi Segar (cup),66,0,0,---,1.0
2023-11-14,P001,Selai Stroberi (250g),42,0,0,---,7.6
2023-11-14,P002,Strawberry Cake (loyang),16,0,0,---,7.6
2023-11-14,P003,Jus Stroberi Segar (cup),71,0,0,---,7.6
2023-11-15,P001,Selai Stroberi (250g),37,0,0,---,4.6
2023-11-15,P002,Strawberry Cake (loyang),17,0,0,---,4.6
2023-11-15,P003,Jus Stroberi Segar (cup),76,0,0,---,4.6
2023-11-16,P001,Selai Stroberi (250g),49,0,0,---,5.7
2023-11-16,P002,Strawberry Cake (loyang),15,0,0,---,5.7
2023-11-16,P003,Jus Stroberi Segar (cup),83,0,0,---,5.7
2023-11-17,P001,Selai Stroberi (250g),50,0,0,---,2.6
2023-11-17,P002,Strawberry Cake (loyang),17,0,0,---,2.6
2023-11-17,P003,Jus Stroberi Segar (cup),80,0,0,---,2.6
2023-11-18,P001,Selai Stroberi (250g),72,1,0,---,1.4
2023-11-18,P002,Strawberry Cake (loyang),27,1,0,---,1.4
2023-11-18,P003,Jus Stroberi Segar (cup),133,1,0,---,1.4
2023-11-19,P001,Selai Stroberi (250g),59,1,0,---,0.5
2023-11-19,P002,Strawberry Cake (loyang),21,1,0,---,0.5
2023-11-19,P003,Jus Stroberi Segar (cup),127,1,0,---,0.5
2023-11-20,P001,Selai Stroberi (250g),40,0,0,---,1.6
2023-11-20,P002,Strawberry Cake (loyang),15,0,0,---,1.6
2023-11-20,P003,Jus Stroberi Segar (cup),79,0,0,---,1.6
2023-11-21,P001,Selai Stroberi (250g),35,0,0,---,17.6
2023-11-21,P002,Strawberry Cake (loyang),14,0,0,---,17.6
2023-11-21,P003,Jus Stroberi Segar (cup),60,0,0,---,17.6
2023-11-22,P001,Selai Stroberi (250g),36,0,0,---,8.8
2023-11-22,P002,Strawberry Cake (loyang),17,0,0,---,8.8
2023-11-22,P003,Jus Stroberi Segar (cup),77,0,0,---,8.8
2023-11-23,P001,Selai Stroberi (250g),34,0,0,---,6.1
2023-11-23,P002,Strawberry Cake (loyang),16,0,0,---,6.1
2023-11-23,P003,Jus Stroberi Segar (cup),84,0,0,---,6.1
2023-11-24,P001,Selai Stroberi (250g),38,0,0,---,9.8
2023-11-24,P002,Strawberry Cake (loyang),17,0,0,---,9.8
2023-11-24,P003,Jus Stroberi Segar (cup),94,0,0,---,9.8
2023-11-25,P001,Selai Stroberi (250g),73,1,0,---,1.0
2023-11-25,P002,Strawberry Cake (loyang),28,1,0,---,1.0
2023-11-25,P003,Jus Stroberi Segar (cup),133,1,0,---,1.0
2023-11-26,P001,Selai Stroberi (250g),61,1,0,---,0.4
2023-11-26,P002,Strawberry Cake (loyang),22,1,0,---,0.4
2023-11-26,P003,Jus Stroberi Segar (cup),116,1,0,---,0.4
2023-11-27,P001,Selai Stroberi (250g),43,0,0,---,0.6
2023-11-27,P002,Strawberry Cake (loyang),17,0,0,---,0.6
2023-11-27,P003,Jus Stroberi Segar (cup),94,0,0,---,0.6
2023-11-28,P001,Selai Stroberi (250g),45,0,0,---,1.2
2023-11-28,P002,Strawberry Cake (loyang),15,0,0,---,1.2
2023-11-28,P003,Jus Stroberi Segar (cup),83,0,0,---,1.2
2023-11-29,P001,Selai Stroberi (250g),43,0,0,---,4.7
2023-11-29,P002,Strawberry Cake (loyang),15,0,0,---,4.7
2023-11-29,P003,Jus Stroberi Segar (cup),81,0,0,---,4.7
2023-11-30,P001,Selai Stroberi (250g),43,0,0,---,7.5
2023-11-30,P002,Strawberry Cake (loyang),15,0,0,---,7.5
2023-11-30,P003,Jus Stroberi Segar (cup),74,0,0,---,7.5
2023-12-01,P001,Selai Stroberi (250g),28,0,0,---,27.3
2023-12-01,P002,Strawberry Cake (loyang),12,0,0,---,27.3
2023-12-01,P003,Jus Stroberi Segar (cup),60,0,0,---,27.3
2023-12-02,P001,Selai Stroberi (250g),73,1,0,---,6.0
2023-12-02,P002,Strawberry Cake (loyang),28,1,0,---,6.0
2023-12-02,P003,Jus Stroberi Segar (cup),141,1,0,---,6.0
2023-12-03,P001,Selai Stroberi (250g),63,1,0,---,6.3
2023-12-03,P002,Strawberry Cake (loyang),23,1,0,---,6.3
2023-12-03,P003,Jus Stroberi Segar (cup),110,1,0,---,6.3
2023-12-04,P001,Selai Stroberi (250g),46,0,0,---,5.3
2023-12-04,P002,Strawberry Cake (loyang),14,0,0,---,5.3
2023-12-04,P003,Jus Stroberi Segar (cup),67,0,0,---,5.3
2023-12-05,P001,Selai Stroberi (250g),36,0,0,---,5.1
2023-12-05,P002,Strawberry Cake (loyang),13,0,0,---,5.1
2023-12-05,P003,Jus Stroberi Segar (cup),80,0,0,---,5.1
2023-12-06,P001,Selai Stroberi (250g),33,0,0,---,13.2
2023-12-06,P002,Strawberry Cake (loyang),12,0,0,---,13.2
2023-12-06,P003,Jus Stroberi Segar (cup),73,0,0,---,13.2
2023-12-07,P001,Selai Stroberi (250g),41,0,0,---,3.1
2023-12-07,P002,Strawberry Cake (loyang),15,0,0,---,3.1
2023-12-07,P003,Jus Stroberi Segar (cup),83,0,0,---,3.1
2023-12-08,P001,Selai Stroberi (250g),46,0,0,---,5.8
2023-12-08,P002,Strawberry Cake (loyang),13,0,0,---,5.8
2023-12-08,P003,Jus Stroberi Segar (cup),85,0,0,---,5.8
2023-12-09,P001,Selai Stroberi (250g),57,1,0,---,18.2
2023-12-09,P002,Strawberry Cake (loyang),25,1,0,---,18.2
2023-12-09,P003,Jus Stroberi Segar (cup),132,1,0,---,18.2
2023-12-10,P001,Selai Stroberi (250g),64,1,0,---,3.4
2023-12-10,P002,Strawberry Cake (loyang),24,1,0,---,3.4
2023-12-10,P003,Jus Stroberi Segar (cup),122,1,0,---,3.4
2023-12-11,P001,Selai Stroberi (250g),38,0,0,---,1.0
2023-12-11,P002,Strawberry Cake (loyang),16,0,0,---,1.0
2023-12-11,P003,Jus Stroberi Segar (cup),76,0,0,---,1.0
2023-12-12,P001,Selai Stroberi (250g),40,0,0,---,0.8
2023-12-12,P002,Strawberry Cake (loyang),16,0,0,---,0.8
2023-12-12,P003,Jus Stroberi Segar (cup),76,0,0,---,0.8
2023-12-13,P001,Selai Stroberi (250g),43,0,0,---,1.3
2023-12-13,P002,Strawberry Cake (loyang),16,0,0,---,1.3
2023-12-13,P003,Jus Stroberi Segar (cup),72,0,0,---,1.3
2023-12-14,P001,Selai Stroberi (250g),44,0,0,---,1.2
2023-12-14,P002,Strawberry Cake (loyang),16,0,0,---,1.2
2023-12-14,P003,Jus Stroberi Segar (cup),81,0,0,---,1.2
2023-12-15,P001,Selai Stroberi (250g),41,0,0,---,0.1
2023-12-15,P002,Strawberry Cake (loyang),15,0,0,---,0.1
2023-12-15,P003,Jus Stroberi Segar (cup),84,0,0,---,0.1
2023-12-16,P001,Selai Stroberi (250g),74,1,0,---,0.8
2023-12-16,P002,Strawberry Cake (loyang),26,1,0,---,0.8
2023-12-16,P003,Jus Stroberi Segar (cup),148,1,0,---,0.8
2023-12-17,P001,Selai Stroberi (250g),55,1,0,---,2.4
2023-12-17,P002,Strawberry Cake (loyang),22,1,0,---,2.4
2023-12-17,P003,Jus Stroberi Segar (cup),121,1,0,---,2.4
2023-12-18,P001,Selai Stroberi (250g),50,0,0,---,2.8
2023-12-18,P002,Strawberry Cake (loyang),13,0,0,---,2.8
2023-12-18,P003,Jus Stroberi Segar (cup),92,0,0,---,2.8
2023-12-19,P001,Selai Stroberi (250g),41,0,0,---,0.1
2023-12-19,P002,Strawberry Cake (loyang),16,0,0,---,0.1
2023-12-19,P003,Jus Stroberi Segar (cup),81,0,0,---,0.1
2023-12-20,P001,Selai Stroberi (250g),42,0,0,---,0.4
2023-12-20,P002,Strawberry Cake (loyang),15,0,0,---,0.4
2023-12-20,P003,Jus Stroberi Segar (cup),92,0,0,---,0.4
2023-12-21,P001,Selai Stroberi (250g),38,0,0,---,0.1
2023-12-21,P002,Strawberry Cake (loyang),17,0,0,---,0.1
2023-12-21,P003,Jus Stroberi Segar (cup),75,0,0,---,0.1
2023-12-22,P001,Selai Stroberi (250g),44,0,0,---,0.0
2023-12-22,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2023-12-22,P003,Jus Stroberi Segar (cup),92,0,0,---,0.0
2023-12-23,P001,Selai Stroberi (250g),78,1,0,---,1.8
2023-12-23,P002,Strawberry Cake (loyang),27,1,0,---,1.8
2023-12-23,P003,Jus Stroberi Segar (cup),142,1,0,---,1.8
2023-12-24,P001,Selai Stroberi (250g),104,1,0,H-1,2.4
2023-12-24,P002,Strawberry Cake (loyang),40,1,0,H-1,2.4
2023-12-24,P003,Jus Stroberi Segar (cup),203,1,0,H-1,2.4
2023-12-25,P001,Selai Stroberi (250g),122,0,1,H,28.5
2023-12-25,P002,Strawberry Cake (loyang),48,0,1,H,28.5
2023-12-25,P003,Jus Stroberi Segar (cup),263,0,1,H,28.5
2023-12-26,P001,Selai Stroberi (250g),91,0,0,H+1,8.3
2023-12-26,P002,Strawberry Cake (loyang),29,0,0,H+1,8.3
2023-12-26,P003,Jus Stroberi Segar (cup),171,0,0,H+1,8.3
2023-12-27,P001,Selai Stroberi (250g),47,0,0,H+2,22.7
2023-12-27,P002,Strawberry Cake (loyang),17,0,0,H+2,22.7
2023-12-27,P003,Jus Stroberi Segar (cup),95,0,0,H+2,22.7
2023-12-28,P001,Selai Stroberi (250g),40,0,0,---,3.2
2023-12-28,P002,Strawberry Cake (loyang),15,0,0,---,3.2
2023-12-28,P003,Jus Stroberi Segar (cup),77,0,0,---,3.2
2023-12-29,P001,Selai Stroberi (250g),38,0,0,---,3.9
2023-12-29,P002,Strawberry Cake (loyang),14,0,0,---,3.9
2023-12-29,P003,Jus Stroberi Segar (cup),93,0,0,---,3.9
2023-12-30,P001,Selai Stroberi (250g),65,1,0,---,10.4
2023-12-30,P002,Strawberry Cake (loyang),24,1,0,---,10.4
2023-12-30,P003,Jus Stroberi Segar (cup),132,1,0,---,10.4
2023-12-31,P001,Selai Stroberi (250g),105,1,0,H-1,18.7
2023-12-31,P002,Strawberry Cake (loyang),39,1,0,H-1,18.7
2023-12-31,P003,Jus Stroberi Segar (cup),199,1,0,H-1,18.7
2024-01-01,P001,Selai Stroberi (250g),139,0,1,H,16.5
2024-01-01,P002,Strawberry Cake (loyang),53,0,1,H,16.5
2024-01-01,P003,Jus Stroberi Segar (cup),272,0,1,H,16.5
2024-01-02,P001,Selai Stroberi (250g),84,0,0,H+1,6.5
2024-01-02,P002,Strawberry Cake (loyang),32,0,0,H+1,6.5
2024-01-02,P003,Jus Stroberi Segar (cup),169,0,0,H+1,6.5
2024-01-03,P001,Selai Stroberi (250g),62,0,0,H+2,3.9
2024-01-03,P002,Strawberry Cake (loyang),23,0,0,H+2,3.9
2024-01-03,P003,Jus Stroberi Segar (cup),124,0,0,H+2,3.9
2024-01-04,P001,Selai Stroberi (250g),22,0,0,---,27.3
2024-01-04,P002,Strawberry Cake (loyang),11,0,0,---,27.3
2024-01-04,P003,Jus Stroberi Segar (cup),41,0,0,---,27.3
2024-01-05,P001,Selai Stroberi (250g),27,0,0,---,29.0
2024-01-05,P002,Strawberry Cake (loyang),13,0,0,---,29.0
2024-01-05,P003,Jus Stroberi Segar (cup),67,0,0,---,29.0
2024-01-06,P001,Selai Stroberi (250g),64,1,0,---,27.7
2024-01-06,P002,Strawberry Cake (loyang),21,1,0,---,27.7
2024-01-06,P003,Jus Stroberi Segar (cup),107,1,0,---,27.7
2024-01-07,P001,Selai Stroberi (250g),53,1,0,---,12.7
2024-01-07,P002,Strawberry Cake (loyang),20,1,0,---,12.7
2024-01-07,P003,Jus Stroberi Segar (cup),109,1,0,---,12.7
2024-01-08,P001,Selai Stroberi (250g),45,0,0,---,5.5
2024-01-08,P002,Strawberry Cake (loyang),14,0,0,---,5.5
2024-01-08,P003,Jus Stroberi Segar (cup),83,0,0,---,5.5
2024-01-09,P001,Selai Stroberi (250g),36,0,0,---,3.9
2024-01-09,P002,Strawberry Cake (loyang),16,0,0,---,3.9
2024-01-09,P003,Jus Stroberi Segar (cup),80,0,0,---,3.9
2024-01-10,P001,Selai Stroberi (250g),31,0,0,---,19.2
2024-01-10,P002,Strawberry Cake (loyang),12,0,0,---,19.2
2024-01-10,P003,Jus Stroberi Segar (cup),67,0,0,---,19.2
2024-01-11,P001,Selai Stroberi (250g),25,0,0,---,27.9
2024-01-11,P002,Strawberry Cake (loyang),12,0,0,---,27.9
2024-01-11,P003,Jus Stroberi Segar (cup),51,0,0,---,27.9
2024-01-12,P001,Selai Stroberi (250g),43,0,0,---,5.5
2024-01-12,P002,Strawberry Cake (loyang),13,0,0,---,5.5
2024-01-12,P003,Jus Stroberi Segar (cup),81,0,0,---,5.5
2024-01-13,P001,Selai Stroberi (250g),71,1,0,---,1.4
2024-01-13,P002,Strawberry Cake (loyang),26,1,0,---,1.4
2024-01-13,P003,Jus Stroberi Segar (cup),155,1,0,---,1.4
2024-01-14,P001,Selai Stroberi (250g),59,1,0,---,1.9
2024-01-14,P002,Strawberry Cake (loyang),24,1,0,---,1.9
2024-01-14,P003,Jus Stroberi Segar (cup),120,1,0,---,1.9
2024-01-15,P001,Selai Stroberi (250g),40,0,0,---,1.4
2024-01-15,P002,Strawberry Cake (loyang),15,0,0,---,1.4
2024-01-15,P003,Jus Stroberi Segar (cup),80,0,0,---,1.4
2024-01-16,P001,Selai Stroberi (250g),47,0,0,---,4.1
2024-01-16,P002,Strawberry Cake (loyang),12,0,0,---,4.1
2024-01-16,P003,Jus Stroberi Segar (cup),64,0,0,---,4.1
2024-01-17,P001,Selai Stroberi (250g),32,0,0,---,11.6
2024-01-17,P002,Strawberry Cake (loyang),13,0,0,---,11.6
2024-01-17,P003,Jus Stroberi Segar (cup),74,0,0,---,11.6
2024-01-18,P001,Selai Stroberi (250g),36,0,0,---,14.4
2024-01-18,P002,Strawberry Cake (loyang),12,0,0,---,14.4
2024-01-18,P003,Jus Stroberi Segar (cup),76,0,0,---,14.4
2024-01-19,P001,Selai Stroberi (250g),42,0,0,---,17.8
2024-01-19,P002,Strawberry Cake (loyang),15,0,0,---,17.8
2024-01-19,P003,Jus Stroberi Segar (cup),84,0,0,---,17.8
2024-01-20,P001,Selai Stroberi (250g),73,1,0,---,3.7
2024-01-20,P002,Strawberry Cake (loyang),26,1,0,---,3.7
2024-01-20,P003,Jus Stroberi Segar (cup),150,1,0,---,3.7
2024-01-21,P001,Selai Stroberi (250g),60,1,0,---,8.4
2024-01-21,P002,Strawberry Cake (loyang),23,1,0,---,8.4
2024-01-21,P003,Jus Stroberi Segar (cup),132,1,0,---,8.4
2024-01-22,P001,Selai Stroberi (250g),30,0,0,---,4.6
2024-01-22,P002,Strawberry Cake (loyang),13,0,0,---,4.6
2024-01-22,P003,Jus Stroberi Segar (cup),71,0,0,---,4.6
2024-01-23,P001,Selai Stroberi (250g),39,0,0,---,9.0
2024-01-23,P002,Strawberry Cake (loyang),15,0,0,---,9.0
2024-01-23,P003,Jus Stroberi Segar (cup),68,0,0,---,9.0
2024-01-24,P001,Selai Stroberi (250g),36,0,0,---,2.9
2024-01-24,P002,Strawberry Cake (loyang),14,0,0,---,2.9
2024-01-24,P003,Jus Stroberi Segar (cup),100,0,0,---,2.9
2024-01-25,P001,Selai Stroberi (250g),47,0,0,---,1.2
2024-01-25,P002,Strawberry Cake (loyang),14,0,0,---,1.2
2024-01-25,P003,Jus Stroberi Segar (cup),77,0,0,---,1.2
2024-01-26,P001,Selai Stroberi (250g),39,0,0,---,1.9
2024-01-26,P002,Strawberry Cake (loyang),14,0,0,---,1.9
2024-01-26,P003,Jus Stroberi Segar (cup),87,0,0,---,1.9
2024-01-27,P001,Selai Stroberi (250g),68,1,0,---,9.2
2024-01-27,P002,Strawberry Cake (loyang),27,1,0,---,9.2
2024-01-27,P003,Jus Stroberi Segar (cup),131,1,0,---,9.2
2024-01-28,P001,Selai Stroberi (250g),51,1,0,---,15.8
2024-01-28,P002,Strawberry Cake (loyang),20,1,0,---,15.8
2024-01-28,P003,Jus Stroberi Segar (cup),111,1,0,---,15.8
2024-01-29,P001,Selai Stroberi (250g),36,0,0,---,13.7
2024-01-29,P002,Strawberry Cake (loyang),11,0,0,---,13.7
2024-01-29,P003,Jus Stroberi Segar (cup),75,0,0,---,13.7
2024-01-30,P001,Selai Stroberi (250g),31,0,0,---,15.6
2024-01-30,P002,Strawberry Cake (loyang),14,0,0,---,15.6
2024-01-30,P003,Jus Stroberi Segar (cup),68,0,0,---,15.6
2024-01-31,P001,Selai Stroberi (250g),34,0,0,---,6.8
2024-01-31,P002,Strawberry Cake (loyang),15,0,0,---,6.8
2024-01-31,P003,Jus Stroberi Segar (cup),83,0,0,---,6.8
2024-02-01,P001,Selai Stroberi (250g),42,0,0,---,9.4
2024-02-01,P002,Strawberry Cake (loyang),15,0,0,---,9.4
2024-02-01,P003,Jus Stroberi Segar (cup),92,0,0,---,9.4
2024-02-02,P001,Selai Stroberi (250g),48,0,0,---,2.5
2024-02-02,P002,Strawberry Cake (loyang),16,0,0,---,2.5
2024-02-02,P003,Jus Stroberi Segar (cup),94,0,0,---,2.5
2024-02-03,P001,Selai Stroberi (250g),74,1,0,---,13.3
2024-02-03,P002,Strawberry Cake (loyang),28,1,0,---,13.3
2024-02-03,P003,Jus Stroberi Segar (cup),122,1,0,---,13.3
2024-02-04,P001,Selai Stroberi (250g),56,1,0,---,6.6
2024-02-04,P002,Strawberry Cake (loyang),25,1,0,---,6.6
2024-02-04,P003,Jus Stroberi Segar (cup),112,1,0,---,6.6
2024-02-05,P001,Selai Stroberi (250g),35,0,0,---,4.8
2024-02-05,P002,Strawberry Cake (loyang),14,0,0,---,4.8
2024-02-05,P003,Jus Stroberi Segar (cup),83,0,0,---,4.8
2024-02-06,P001,Selai Stroberi (250g),40,0,0,---,7.4
2024-02-06,P002,Strawberry Cake (loyang),14,0,0,---,7.4
2024-02-06,P003,Jus Stroberi Segar (cup),75,0,0,---,7.4
2024-02-07,P001,Selai Stroberi (250g),85,0,0,H-1,0.3
2024-02-07,P002,Strawberry Cake (loyang),32,0,0,H-1,0.3
2024-02-07,P003,Jus Stroberi Segar (cup),194,0,0,H-1,0.3
2024-02-08,P001,Selai Stroberi (250g),141,0,1,H,6.6
2024-02-08,P002,Strawberry Cake (loyang),54,0,1,H,6.6
2024-02-08,P003,Jus Stroberi Segar (cup),276,0,1,H,6.6
2024-02-09,P001,Selai Stroberi (250g),91,0,0,H-1,3.7
2024-02-09,P002,Strawberry Cake (loyang),33,0,0,H-1,3.7
2024-02-09,P003,Jus Stroberi Segar (cup),163,0,0,H-1,3.7
